"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.344098660E1,6.670006622E-1,-4.800969671E-2,5.099967275E-2,7.417575204E-1,9.632801120E1,6.719835817E-1,8.004839182E0,9.612221144E1
1.344597097E1,6.673255250E-1,-4.800856498E-2,5.107047156E-2,7.414604698E-1,9.627803677E1,6.745972073E-1,8.010476280E0,9.607186199E1
1.345095535E1,6.676490284E-1,-4.792596698E-2,5.113104436E-2,7.411703535E-1,9.622825205E1,6.826592742E-1,8.008371973E0,9.602249705E1
1.345593811E1,6.679913714E-1,-4.783577863E-2,5.115928839E-2,7.408657053E-1,9.617554692E1,6.883426786E-1,8.003159176E0,9.597022152E1
1.346092233E1,6.683670569E-1,-4.780068399E-2,5.110198483E-2,7.405330236E-1,9.611768353E1,6.820850874E-1,7.996102387E0,9.591209898E1
1.346590660E1,6.687521350E-1,-4.780697465E-2,5.102376334E-2,7.401902801E-1,9.605834622E1,6.707324425E-1,7.990969274E0,9.585205782E1
1.347089087E1,6.691190236E-1,-4.778041463E-2,5.095975908E-2,7.398647627E-1,9.600178602E1,6.633460742E-1,7.984105196E0,9.579516195E1
1.347589040E1,6.694710181E-1,-4.769638890E-2,5.092232848E-2,7.395542758E-1,9.594749830E1,6.628593141E-1,7.974374070E0,9.574115905E1
1.348087540E1,6.698110564E-1,-4.757637498E-2,5.086475632E-2,7.392580157E-1,9.589503255E1,6.635906487E-1,7.960014804E0,9.568932984E1
1.348586045E1,6.701533456E-1,-4.748787547E-2,5.077940071E-2,7.389593003E-1,9.584219762E1,6.594900834E-1,7.946199667E0,9.563678793E1
1.349084550E1,6.704876021E-1,-4.743368598E-2,5.065486632E-2,7.386680617E-1,9.579058135E1,6.494801747E-1,7.932271201E0,9.558509800E1
1.349581254E1,6.708041660E-1,-4.737239862E-2,5.050427580E-2,7.383948435E-1,9.574167781E1,6.380066623E-1,7.915704046E0,9.553619149E1
1.350079665E1,6.710817482E-1,-4.726796579E-2,5.035973268E-2,7.381591454E-1,9.569878072E1,6.308415119E-1,7.895893697E0,9.549378118E1
1.350578076E1,6.713371258E-1,-4.710539528E-2,5.018520397E-2,7.379491789E-1,9.565930225E1,6.259067669E-1,7.868800333E0,9.545536354E1
1.351076488E1,6.715877780E-1,-4.692106977E-2,5.000251085E-2,7.377452261E-1,9.562054229E1,6.220409896E-1,7.839220885E0,9.541787558E1
1.351574993E1,6.718436248E-1,-4.673039038E-2,4.984214956E-2,7.375352023E-1,9.558096680E1,6.205328808E-1,7.810832103E0,9.537964771E1
1.352073405E1,6.720988092E-1,-4.656420660E-2,4.970221788E-2,7.373226260E-1,9.554148140E1,6.188765509E-1,7.786104442E0,9.534129039E1
1.352571821E1,6.723404482E-1,-4.643625362E-2,4.953756726E-2,7.371214456E-1,9.550408056E1,6.122969011E-1,7.762698728E0,9.530463956E1
1.353070243E1,6.725550609E-1,-4.629918747E-2,4.933938630E-2,7.369475560E-1,9.547085352E1,6.038797010E-1,7.735898348E0,9.527225595E1
1.353569509E1,6.727566635E-1,-4.609579124E-2,4.910527114E-2,7.367919123E-1,9.543963278E1,5.977384231E-1,7.700672048E0,9.524250303E1
1.354067967E1,6.729640079E-1,-4.586086696E-2,4.890991237E-2,7.366301958E-1,9.540751478E1,5.973065222E-1,7.665775661E0,9.521218207E1
1.354566425E1,6.731868724E-1,-4.561238986E-2,4.872448264E-2,7.364542549E-1,9.537298356E1,5.986313200E-1,7.630512752E0,9.517956003E1
1.355064884E1,6.734267006E-1,-4.539707252E-2,4.853156318E-2,7.362610081E-1,9.533581334E1,5.965742842E-1,7.597497081E0,9.514394682E1
1.355563196E1,6.736604421E-1,-4.521706210E-2,4.830755216E-2,7.360729627E-1,9.529957592E1,5.892046824E-1,7.565059020E0,9.510890689E1
1.356061644E1,6.738682217E-1,-4.506461794E-2,4.805526039E-2,7.359086165E-1,9.526735465E1,5.775698334E-1,7.532740227E0,9.507762918E1
1.356560097E1,6.740471104E-1,-4.485733620E-2,4.779826812E-2,7.357741759E-1,9.523960699E1,5.701351234E-1,7.495383510E0,9.505137567E1
1.357058550E1,6.742225981E-1,-4.457457460E-2,4.756661448E-2,7.356455755E-1,9.521238092E1,5.707983386E-1,7.453594510E0,9.502637486E1
1.357556931E1,6.744215226E-1,-4.427147302E-2,4.734411582E-2,7.354958744E-1,9.518151158E1,5.736068028E-1,7.410813461E0,9.499788747E1
1.358055373E1,6.746386085E-1,-4.401256430E-2,4.709616769E-2,7.353282214E-1,9.514781527E1,5.706414828E-1,7.369815484E0,9.496610620E1
1.358553821E1,6.748467521E-1,-4.377283719E-2,4.681038979E-2,7.351697677E-1,9.511549849E1,5.630839451E-1,7.327496708E0,9.493549868E1
1.359052269E1,6.750544709E-1,-4.350973770E-2,4.648258419E-2,7.350154647E-1,9.508323934E1,5.538220774E-1,7.279933477E0,9.490512258E1
1.359551722E1,6.752910261E-1,-4.315160280E-2,4.615799459E-2,7.348397164E-1,9.504649174E1,5.520053957E-1,7.224599696E0,9.487108464E1
1.360050212E1,6.755847976E-1,-4.265054509E-2,4.606193617E-2,7.346049349E-1,9.500084086E1,5.801768681E-1,7.174986111E0,9.482953464E1
1.360548712E1,6.759066230E-1,-4.198224704E-2,4.629950221E-2,7.343324070E-1,9.495081136E1,6.494108783E-1,7.137222801E0,9.478528154E1
1.361047212E1,6.761868887E-1,-4.156820048E-2,4.648452034E-2,7.340862113E-1,9.490722624E1,6.947262540E-1,7.116874694E0,9.474516447E1
1.361545550E1,6.764141000E-1,-4.146117457E-2,4.610695475E-2,7.339067278E-1,9.487188061E1,6.689752172E-1,7.078670831E0,9.471019060E1
1.362044035E1,6.766544511E-1,-4.129563690E-2,4.538841705E-2,7.337392696E-1,9.483448003E1,6.188920654E-1,7.008986092E0,9.467339488E1
1.362542524E1,6.769700817E-1,-4.094901723E-2,4.486983851E-2,7.334994097E-1,9.478534830E1,5.992157236E-1,6.939616260E0,9.462652006E1
1.363041019E1,6.773350745E-1,-4.046384266E-2,4.466768157E-2,7.332016588E-1,9.472850857E1,6.167008930E-1,6.883231508E0,9.457330138E1
1.363539285E1,6.776925509E-1,-3.999519909E-2,4.458443256E-2,7.329020527E-1,9.467281418E1,6.430421867E-1,6.837521085E0,9.452114588E1
1.364037759E1,6.780338947E-1,-3.960231243E-2,4.436639031E-2,7.326208555E-1,9.461960995E1,6.522609871E-1,6.787699575E0,9.447072677E1
1.364536238E1,6.783708649E-1,-3.925254562E-2,4.392337916E-2,7.323543842E-1,9.456706505E1,6.392122277E-1,6.723970229E0,9.442043054E1
1.365034717E1,6.787261717E-1,-3.892345695E-2,4.332825781E-2,7.320781451E-1,9.451163676E1,6.116109770E-1,6.650120071E0,9.436694541E1
1.365533868E1,6.791085166E-1,-3.857562861E-2,4.272651521E-2,7.317772806E-1,9.445196279E1,5.847489743E-1,6.574176342E0,9.430933423E1
1.366032373E1,6.795061784E-1,-3.815679549E-2,4.221385075E-2,7.314597755E-1,9.438986775E1,5.709014472E-1,6.499207269E0,9.424991897E1
1.366530889E1,6.798935440E-1,-3.769669814E-2,4.175933237E-2,7.311497014E-1,9.432935048E1,5.653548107E-1,6.425295527E0,9.419244362E1
1.367029399E1,6.802799810E-1,-3.728825020E-2,4.126101470E-2,7.308394232E-1,9.426894876E1,5.521460447E-1,6.352298338E0,9.413462100E1
1.367526634E1,6.806675394E-1,-3.694466504E-2,4.069792254E-2,7.305275297E-1,9.420834206E1,5.284566577E-1,6.279674485E0,9.407602569E1
1.368025076E1,6.810547563E-1,-3.657619158E-2,4.013260899E-2,7.302163890E-1,9.414775899E1,5.066156435E-1,6.204767520E0,9.401764232E1
1.368523524E1,6.814210268E-1,-3.617412756E-2,3.964265927E-2,7.299214179E-1,9.409042573E1,4.939974109E-1,6.132912000E0,9.396282211E1
1.369021972E1,6.817710866E-1,-3.569730798E-2,3.917942897E-2,7.296429675E-1,9.403560500E1,4.897082022E-1,6.056860793E0,9.391109802E1
1.369522123E1,6.821152612E-1,-3.518643096E-2,3.870962521E-2,7.293711336E-1,9.398168208E1,4.876639664E-1,5.977435414E0,9.386049802E1
1.370020649E1,6.824632090E-1,-3.470093097E-2,3.820340770E-2,7.290955448E-1,9.392714393E1,4.806051247E-1,5.897286542E0,9.380903265E1
1.370519186E1,6.828061646E-1,-3.426613936E-2,3.769396798E-2,7.288214720E-1,9.387336452E1,4.693911158E-1,5.821127307E0,9.375792313E1
1.371017717E1,6.831430822E-1,-3.380466663E-2,3.720881361E-2,7.285521793E-1,9.382050899E1,4.624282887E-1,5.744630331E0,9.370792451E1
1.371513899E1,6.834705294E-1,-3.332450553E-2,3.678229474E-2,7.282887996E-1,9.376911729E1,4.619864399E-1,5.671164845E0,9.365953022E1
1.372012311E1,6.837994090E-1,-3.285639871E-2,3.638289169E-2,7.280213668E-1,9.371747907E1,4.629115971E-1,5.600841710E0,9.361078101E1
1.372510722E1,6.841113392E-1,-3.242393720E-2,3.603258651E-2,7.277650834E-1,9.366848194E1,4.653183613E-1,5.537350535E0,9.356442591E1
1.373009139E1,6.843868402E-1,-3.201833310E-2,3.569673226E-2,7.275405298E-1,9.362519066E1,4.671383643E-1,5.477221628E0,9.352359457E1
1.373507655E1,6.846359336E-1,-3.156894526E-2,3.540882364E-2,7.273398486E-1,9.358603577E1,4.766596496E-1,5.417190583E0,9.348721118E1
1.374006066E1,6.848566174E-1,-3.108324660E-2,3.511995098E-2,7.271669921E-1,9.355133608E1,4.892119346E-1,5.354039640E0,9.345550904E1
1.374504488E1,6.850644529E-1,-3.057074063E-2,3.484555460E-2,7.270061296E-1,9.351864757E1,5.052155707E-1,5.289789052E0,9.342596556E1
1.375002910E1,6.852559154E-1,-3.003798895E-2,3.452128665E-2,7.268633506E-1,9.348852646E1,5.188002136E-1,5.219922585E0,9.339905936E1
1.375503373E1,6.854472180E-1,-2.957868309E-2,3.412828827E-2,7.267203539E-1,9.345842308E1,5.208774654E-1,5.150786401E0,9.337162010E1
1.376001889E1,6.856053766E-1,-2.915150986E-2,3.370647576E-2,7.266080997E-1,9.343352960E1,5.182755684E-1,5.082043223E0,9.334915919E1
1.376500410E1,6.857218613E-1,-2.869493279E-2,3.331308220E-2,7.265344922E-1,9.341519215E1,5.206815541E-1,5.013055468E0,9.333343965E1
1.376998936E1,6.857928261E-1,-2.821683535E-2,3.292866022E-2,7.265037599E-1,9.340401926E1,5.258633021E-1,4.942948477E0,9.332500523E1
1.377496962E1,6.858400598E-1,-2.774500635E-2,3.255029818E-2,7.264943944E-1,9.339658210E1,5.312236186E-1,4.873827078E0,9.332023864E1
1.377995452E1,6.858703759E-1,-2.729614831E-2,3.216197201E-2,7.265000724E-1,9.339180843E1,5.340548185E-1,4.805827492E0,9.331796031E1
1.378493952E1,6.858927844E-1,-2.689203223E-2,3.178315801E-2,7.265106591E-1,9.338827982E1,5.342004764E-1,4.742305498E0,9.331663451E1
1.378992446E1,6.859039248E-1,-2.652156983E-2,3.141509285E-2,7.265297683E-1,9.338652552E1,5.326596093E-1,4.682430537E0,9.331686737E1
1.379488248E1,6.859103376E-1,-2.619267974E-2,3.107096870E-2,7.265504437E-1,9.338551568E1,5.298641975E-1,4.627906339E0,9.331759354E1
1.379986602E1,6.859069602E-1,-2.587672152E-2,3.073122397E-2,7.265794032E-1,9.338604753E1,5.264740472E-1,4.574799784E0,9.331977373E1
1.380484962E1,6.858907484E-1,-2.555588746E-2,3.040811065E-2,7.266196561E-1,9.338860043E1,5.249337882E-1,4.522587687E0,9.332399350E1
1.380983327E1,6.858649170E-1,-2.523980881E-2,3.009990884E-2,7.266679181E-1,9.339266803E1,5.243173404E-1,4.471940285E0,9.332969045E1
1.381482780E1,6.858288499E-1,-2.492565453E-2,2.979354186E-2,7.267254264E-1,9.339834719E1,5.237588522E-1,4.421591509E0,9.333697280E1
1.381981191E1,6.857867088E-1,-2.461194359E-2,2.948320281E-2,7.267885407E-1,9.340498242E1,5.228634435E-1,4.370963786E0,9.334518907E1
1.382479603E1,6.857404973E-1,-2.429188368E-2,2.917406608E-2,7.268553836E-1,9.341225815E1,5.225853670E-1,4.319899130E0,9.335406008E1
1.382978019E1,6.856921772E-1,-2.396271398E-2,2.886495950E-2,7.269242331E-1,9.341986540E1,5.230318805E-1,4.268076236E0,9.336328836E1
1.383479931E1,6.856454827E-1,-2.364537470E-2,2.855609285E-2,7.269908650E-1,9.342721626E1,5.225471768E-1,4.217261512E0,9.337217617E1
1.383978514E1,6.856001939E-1,-2.335654294E-2,2.827360915E-2,7.270539519E-1,9.343434540E1,5.220007977E-1,4.170903257E0,9.338068603E1
1.384477108E1,6.855480404E-1,-2.309013220E-2,2.800399853E-2,7.271220710E-1,9.344255465E1,5.207934342E-1,4.127424680E0,9.339015397E1
1.384975702E1,6.854874044E-1,-2.284334953E-2,2.772612693E-2,7.271976772E-1,9.345209839E1,5.173898541E-1,4.084929376E0,9.340084534E1
1.385470743E1,6.854175758E-1,-2.260928843E-2,2.742364067E-2,7.272822773E-1,9.346308806E1,5.109720084E-1,4.041555000E0,9.341290304E1
1.385969149E1,6.853388549E-1,-2.238718008E-2,2.709353876E-2,7.273756995E-1,9.347547600E1,5.013466125E-1,3.997002865E0,9.342628393E1
1.386467561E1,6.852572830E-1,-2.216494976E-2,2.673800498E-2,7.274725082E-1,9.348831128E1,4.896123745E-1,3.950442231E0,9.344009478E1
1.386965972E1,6.851789188E-1,-2.194708292E-2,2.638419961E-2,7.275658381E-1,9.350064056E1,4.776504191E-1,3.904387547E0,9.345336789E1
1.387468228E1,6.851095900E-1,-2.175209938E-2,2.603401436E-2,7.276495901E-1,9.351154722E1,4.641305098E-1,3.860537456E0,9.346509963E1
1.387966827E1,6.850428103E-1,-2.157311404E-2,2.570790571E-2,7.277293813E-1,9.352205195E1,4.513397798E-1,3.819920471E0,9.347635437E1
1.388465431E1,6.849736891E-1,-2.139461423E-2,2.540329113E-2,7.278104070E-1,9.353292403E1,4.403104092E-1,3.781034717E0,9.348797516E1
1.388964035E1,6.849026752E-1,-2.120778488E-2,2.511068541E-2,7.278928553E-1,9.354409282E1,4.309415626E-1,3.742398494E0,9.349992818E1
1.389458827E1,6.848373108E-1,-2.102322703E-2,2.482722463E-2,7.279694297E-1,9.355437218E1,4.221210630E-1,3.704676181E0,9.351097511E1
1.389957233E1,6.847702353E-1,-2.085931646E-2,2.457604860E-2,7.280457620E-1,9.356491972E1,4.143746519E-1,3.671215734E0,9.352220131E1
1.390455639E1,6.847148451E-1,-2.070070296E-2,2.434850818E-2,7.281100274E-1,9.357362909E1,4.081212172E-1,3.640062610E0,9.353156371E1
1.390954050E1,6.846603168E-1,-2.056441807E-2,2.416066216E-2,7.281714206E-1,9.358220232E1,4.034187036E-1,3.613894060E0,9.354069822E1
1.391450696E1,6.846079219E-1,-2.046114677E-2,2.399531191E-2,7.282290572E-1,9.359043954E1,3.979847272E-1,3.592252391E0,9.354935436E1
1.391949014E1,6.845505981E-1,-2.038580355E-2,2.383120343E-2,7.282904444E-1,9.359945104E1,3.904791955E-1,3.573040037E0,9.355866243E1
1.392447332E1,6.844932208E-1,-2.031187868E-2,2.367119125E-2,7.283516548E-1,9.360847028E1,3.832016410E-1,3.554269155E0,9.356797204E1
1.392945649E1,6.844410556E-1,-2.024412937E-2,2.352848631E-2,7.284071849E-1,9.361666964E1,3.768566436E-1,3.537377065E0,9.357643749E1
1.393444769E1,6.843962825E-1,-2.016996656E-2,2.340437693E-2,7.284553082E-1,9.362370666E1,3.725318213E-1,3.521413575E0,9.358377075E1
1.393943123E1,6.843544856E-1,-2.011391317E-2,2.328880148E-2,7.284998286E-1,9.363027555E1,3.674803148E-1,3.507635561E0,9.359055843E1
1.394441483E1,6.843236790E-1,-2.007783228E-2,2.318673896E-2,7.285330179E-1,9.363511696E1,3.619339495E-1,3.496593547E0,9.359553307E1
1.394939842E1,6.842962773E-1,-2.005367051E-2,2.308606936E-2,7.285626181E-1,9.363942310E1,3.555498980E-1,3.486659242E0,9.359992045E1
1.395440634E1,6.842852691E-1,-2.004930828E-2,2.301147498E-2,7.285754373E-1,9.364115299E1,3.497101551E-1,3.480434688E0,9.360164975E1
1.395939108E1,6.842873441E-1,-2.005791134E-2,2.297266622E-2,7.285744763E-1,9.364082690E1,3.457800005E-1,3.478108788E0,9.360127449E1
1.396437592E1,6.842966099E-1,-2.007801014E-2,2.296120155E-2,7.285655814E-1,9.363937083E1,3.431975736E-1,3.478893181E0,9.359972600E1
1.396936071E1,6.843019069E-1,-2.011605148E-2,2.295400074E-2,7.285597838E-1,9.363853843E1,3.395801500E-1,3.481509901E0,9.359872622E1
1.397434728E1,6.843070685E-1,-2.017204135E-2,2.295409155E-2,7.285533848E-1,9.363772730E1,3.351619479E-1,3.486198888E0,9.359767209E1
1.397933212E1,6.843095634E-1,-2.023577100E-2,2.294728665E-2,7.285494884E-1,9.363733523E1,3.295716280E-1,3.490992222E0,9.359700146E1
1.398431707E1,6.843185996E-1,-2.031380744E-2,2.293503850E-2,7.285392148E-1,9.363591518E1,3.223701636E-1,3.496556867E0,9.359523619E1
1.398930196E1,6.843295422E-1,-2.040802815E-2,2.293895724E-2,7.285261796E-1,9.363419555E1,3.152383090E-1,3.504743682E0,9.359310351E1
1.399428764E1,6.843404121E-1,-2.051479165E-2,2.295825251E-2,7.285123625E-1,9.363248729E1,3.084055709E-1,3.515185421E0,9.359092974E1
1.399927254E1,6.843378459E-1,-2.070461563E-2,2.293364340E-2,7.285101781E-1,9.363289058E1,2.914377872E-1,3.529116737E0,9.359048751E1
1.400425748E1,6.843366375E-1,-2.104131216E-2,2.267870113E-2,7.285096473E-1,9.363308048E1,2.436639480E-1,3.537243160E0,9.358909233E1
1.400924243E1,6.843493925E-1,-2.132861210E-2,2.233020737E-2,7.285000763E-1,9.363107597E1,1.918861176E-1,3.533901545E0,9.358567085E1
1.401421342E1,6.843917028E-1,-2.150270739E-2,2.219569780E-2,7.284593205E-1,9.362442643E1,1.667494798E-1,3.537901489E0,9.357816664E1
1.401919759E1,6.844421762E-1,-2.157265599E-2,2.227759606E-2,7.284073288E-1,9.361649350E1,1.678470285E-1,3.550187201E0,9.356991984E1
1.402418186E1,6.844774594E-1,-2.159167394E-2,2.248402353E-2,7.283672672E-1,9.361094773E1,1.834287862E-1,3.567991113E0,9.356433823E1
1.402916608E1,6.845063125E-1,-2.160049037E-2,2.268935166E-2,7.283335227E-1,9.360641242E1,1.997511691E-1,3.584856294E0,9.355981612E1
1.403413936E1,6.845289084E-1,-2.164629223E-2,2.285713592E-2,7.283056796E-1,9.360286056E1,2.100571168E-1,3.601863283E0,9.355609598E1
1.403912300E1,6.845662964E-1,-2.168138207E-2,2.298938890E-2,7.282653304E-1,9.359698328E1,2.181622280E-1,3.615190557E0,9.355008461E1
1.404410665E1,6.846017836E-1,-2.169187453E-2,2.312427709E-2,7.282273878E-1,9.359140454E1,2.284306225E-1,3.626670197E0,9.354448768E1
1.404909035E1,6.846297174E-1,-2.169292516E-2,2.325167748E-2,7.281970382E-1,9.358701304E1,2.388529227E-1,3.636771648E0,9.354012201E1
1.405411321E1,6.846497557E-1,-2.170100527E-2,2.338906678E-2,7.281735575E-1,9.358386271E1,2.495956394E-1,3.648242958E0,9.353697028E1
1.405909884E1,6.846556573E-1,-2.170748288E-2,2.350748983E-2,7.281640022E-1,9.358293488E1,2.589504227E-1,3.658086487E0,9.353604710E1
1.406408452E1,6.846554384E-1,-2.171390148E-2,2.362307014E-2,7.281602761E-1,9.358296929E1,2.681031116E-1,3.667699779E0,9.353608755E1
1.406907019E1,6.846452873E-1,-2.174269419E-2,2.372276779E-2,7.281657203E-1,9.358456523E1,2.742188554E-1,3.677931107E0,9.353758333E1
1.407401785E1,6.846320723E-1,-2.178251429E-2,2.377649100E-2,7.281752029E-1,9.358664283E1,2.756416369E-1,3.685471820E0,9.353949573E1
1.407900149E1,6.846097572E-1,-2.184428551E-2,2.381931181E-2,7.281929332E-1,9.359015103E1,2.744730305E-1,3.693986726E0,9.354273497E1
1.408398524E1,6.845863524E-1,-2.192046376E-2,2.381706909E-2,7.282127207E-1,9.359383042E1,2.684116655E-1,3.700166146E0,9.354606300E1
1.408896899E1,6.845561975E-1,-2.202237412E-2,2.380457905E-2,7.282384016E-1,9.359857083E1,2.595044533E-1,3.707688712E0,9.355032806E1
1.409397405E1,6.845201569E-1,-2.212450268E-2,2.378005706E-2,7.282699844E-1,9.360423623E1,2.496051617E-1,3.714283413E0,9.355551289E1
1.409895884E1,6.844848616E-1,-2.220429197E-2,2.378315440E-2,7.283006284E-1,9.360978422E1,2.437678657E-1,3.721181368E0,9.356069320E1
1.410394363E1,6.844490434E-1,-2.225143419E-2,2.382020200E-2,7.283316406E-1,9.361541415E1,2.433390539E-1,3.728017339E0,9.356612132E1
1.410892847E1,6.844103130E-1,-2.228411589E-2,2.388446822E-2,7.283649318E-1,9.362150152E1,2.463380244E-1,3.735780979E0,9.357208542E1
1.411390707E1,6.843713103E-1,-2.230460089E-2,2.395876407E-2,7.283985119E-1,9.362763139E1,2.511367745E-1,3.743312380E0,9.357815370E1
1.411889149E1,6.843315504E-1,-2.230115524E-2,2.402653439E-2,7.284337397E-1,9.363387994E1,2.572768978E-1,3.748330819E0,9.358445353E1
1.412387597E1,6.843011084E-1,-2.231277081E-2,2.409538708E-2,7.284597076E-1,9.363866391E1,2.622755037E-1,3.754695712E0,9.358921404E1
1.412886050E1,6.842785564E-1,-2.234510274E-2,2.417527114E-2,7.284772543E-1,9.364220784E1,2.665267995E-1,3.763660492E0,9.359263625E1
1.413385175E1,6.842507562E-1,-2.238837251E-2,2.426350844E-2,7.284991047E-1,9.364657635E1,2.706439918E-1,3.774192991E0,9.359683485E1
1.413883655E1,6.842080316E-1,-2.242494053E-2,2.434526070E-2,7.285353800E-1,9.365328978E1,2.748244757E-1,3.783650413E0,9.360341328E1
1.414382139E1,6.841496433E-1,-2.246199571E-2,2.441976120E-2,7.285865766E-1,9.366246388E1,2.784431310E-1,3.792572984E0,9.361245281E1
1.414880623E1,6.840810626E-1,-2.248912461E-2,2.448568394E-2,7.286479194E-1,9.367323857E1,2.821796673E-1,3.799988095E0,9.362314137E1
1.415378550E1,6.840065223E-1,-2.252313878E-2,2.454801396E-2,7.287147458E-1,9.368494848E1,2.851070467E-1,3.807693989E0,9.363473278E1
1.415877004E1,6.839336434E-1,-2.257832510E-2,2.461124126E-2,7.287793065E-1,9.369639631E1,2.864379979E-1,3.817240769E0,9.364595941E1
1.416375457E1,6.838554737E-1,-2.264391055E-2,2.466635548E-2,7.288487603E-1,9.370867402E1,2.863026692E-1,3.827018422E0,9.365796417E1
1.416873915E1,6.837562189E-1,-2.269493984E-2,2.473036569E-2,7.289381194E-1,9.372426170E1,2.881685880E-1,3.836268274E0,9.367335930E1
1.417370498E1,6.836497796E-1,-2.272447120E-2,2.479679566E-2,7.290347703E-1,9.374097547E1,2.919666026E-1,3.843906384E0,9.368998833E1
1.417868852E1,6.835429709E-1,-2.274222110E-2,2.485730695E-2,7.291323012E-1,9.375774494E1,2.961991384E-1,3.850093591E0,9.370672872E1
1.418367217E1,6.834383278E-1,-2.275215604E-2,2.490332071E-2,7.292285075E-1,9.377417218E1,2.998226565E-1,3.854489999E0,9.372315940E1
1.418865576E1,6.833430203E-1,-2.277462300E-2,2.495929223E-2,7.293152040E-1,9.378913196E1,3.032470051E-1,3.860718675E0,9.373806193E1
1.419366899E1,6.832515456E-1,-2.279194617E-2,2.503093778E-2,7.293979057E-1,9.380348843E1,3.083685395E-1,3.867746254E0,9.375239049E1
1.419865410E1,6.831585938E-1,-2.280573660E-2,2.512653892E-2,7.294812480E-1,9.381807498E1,3.157825158E-1,3.876353790E0,9.376697545E1
1.420363920E1,6.830717614E-1,-2.281835131E-2,2.521660318E-2,7.295590549E-1,9.383169967E1,3.227947795E-1,3.884429945E0,9.378060054E1
1.420862431E1,6.829949110E-1,-2.282778148E-2,2.529746658E-2,7.296279066E-1,9.384375685E1,3.292352123E-1,3.891521491E0,9.379266716E1
1.421357905E1,6.829298858E-1,-2.283389312E-2,2.537402636E-2,7.296859210E-1,9.385395783E1,3.355139728E-1,3.898002162E0,9.380288831E1
1.421856259E1,6.828764686E-1,-2.283080666E-2,2.546664703E-2,7.297327818E-1,9.386233714E1,3.437987292E-1,3.904975265E0,9.381133445E1
1.422354618E1,6.828272062E-1,-2.282753194E-2,2.556188696E-2,7.297756506E-1,9.387006419E1,3.522963815E-1,3.912138634E0,9.381912890E1
1.422852972E1,6.827818161E-1,-2.281691688E-2,2.565017115E-2,7.298153525E-1,9.387718344E1,3.607676936E-1,3.918143247E0,9.382634761E1
1.423353300E1,6.827474370E-1,-2.280804207E-2,2.573783291E-2,7.298447057E-1,9.388257537E1,3.689917841E-1,3.924249404E0,9.383182650E1
1.423851754E1,6.827250023E-1,-2.279801421E-2,2.582142162E-2,7.298630528E-1,9.388609384E1,3.769013720E-1,3.929945394E0,9.383543188E1
1.424350207E1,6.827105152E-1,-2.279562274E-2,2.589092491E-2,7.298742165E-1,9.388836582E1,3.829892671E-1,3.935181446E0,9.383774579E1
1.424848665E1,6.827060119E-1,-2.280247824E-2,2.594208341E-2,7.298763981E-1,9.388907206E1,3.867610600E-1,3.939760219E0,9.383843881E1
1.425346300E1,6.827056451E-1,-2.280478381E-2,2.598780706E-2,7.298750426E-1,9.388912959E1,3.904123111E-1,3.943534413E0,9.383850181E1
